암호화요양기호,요양기관명,유형코드,유형코드명,일반식 가산여부,산정인원수,치료식 등급
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ4OSQzNjE4MzIjNDEjJDEjJDgjJDgz,손성락산부인과의원,2,조리사,N,0,N
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQxIyQ2MiQyNjEyMjIjODEjJDEjJDIjJDgz,티아라의원,1,영양사,N,0,N
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQxIyQ2MiQyNjEyMjIjODEjJDEjJDIjJDgz,티아라의원,2,조리사,N,0,N
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzMxIyQxIyQzIyQxMyQ0NjE0ODEjODEjJDEjJDIjJDgz,한마음외과의원,1,영양사,N,0,N
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzMxIyQxIyQzIyQxMyQ0NjE0ODEjODEjJDEjJDIjJDgz,한마음외과의원,2,조리사,N,0,N
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzIxIyQxIyQ1IyQwMyQyNjEyMjIjODEjJDEjJDIjJDgz,원곡바른메지칼의원,1,영양사,N,0,N
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzIxIyQxIyQ1IyQwMyQyNjEyMjIjODEjJDEjJDIjJDgz,원곡바른메지칼의원,2,조리사,N,0,N
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ3MiQyNjE4MzIjNDEjJDEjJDgjJDgz,서울본브릿지병원,1,영양사,N,1,
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ3MiQyNjE4MzIjNDEjJDEjJDgjJDgz,서울본브릿지병원,2,조리사,Y,2,
JDQ4MTYyMiM3MSMkMSMkMCMkMTMkMzgxNzAyIzExIyQxIyQzIyQ2MiQyNjE4MzIjNDEjJDEjJDgjJDgz,대덕한의원,1,영양사,N,0,N
JDQ4MTYyMiM3MSMkMSMkMCMkMTMkMzgxNzAyIzExIyQxIyQzIyQ2MiQyNjE4MzIjNDEjJDEjJDgjJDgz,대덕한의원,2,조리사,N,0,N
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQxIyQ3MiQyNjE0ODEjODEjJDEjJDYjJDgz,일산튼튼정형외과의원,1,영양사,N,0,N
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQxIyQ3MiQyNjE0ODEjODEjJDEjJDYjJDgz,일산튼튼정형외과의원,2,조리사,N,0,N
JDQ4MTYyMiM4MSMkMiMkOCMkMDAkMzgxMzUxIzMxIyQyIyQ3IyQwMCQ0NjEwMDIjODEjJDEjJDYjJDgz,엔젤산부인과의원,1,영양사,N,0,N
JDQ4MTYyMiM4MSMkMiMkOCMkMDAkMzgxMzUxIzMxIyQyIyQ3IyQwMCQ0NjEwMDIjODEjJDEjJDYjJDgz,엔젤산부인과의원,2,조리사,Y,1,N
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkNTgxMzUxIzExIyQxIyQzIyQ5OSQzNjE4MzIjNDEjJDEjJDgjJDgz,우리노인전문병원,1,영양사,Y,2,
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkNTgxMzUxIzExIyQxIyQzIyQ5OSQzNjE4MzIjNDEjJDEjJDgjJDgz,우리노인전문병원,2,조리사,Y,3,2
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ5OSQzNjEyMjIjNTEjJDEjJDYjJDgz,스카이요양병원,1,영양사,N,1,
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ5OSQzNjEyMjIjNTEjJDEjJDYjJDgz,스카이요양병원,2,조리사,Y,2,
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQxIyQ3MiQ0NjE0ODEjNDEjJDEjJDQjJDgz,더미즈웰산부인과의원,1,영양사,Y,1,N
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQxIyQ3MiQ0NjE0ODEjNDEjJDEjJDQjJDgz,더미즈웰산부인과의원,2,조리사,Y,1,N
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxOTYxIzIxIyQxIyQ5IyQ5OSQyNjE0ODEjNTEjJDEjJDIjJDgz,광제산부인과의원,1,영양사,N,0,N
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxOTYxIzIxIyQxIyQ5IyQ5OSQyNjE0ODEjNTEjJDEjJDIjJDgz,광제산부인과의원,2,조리사,N,0,N
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQ4OSQyNjE4MzIjNDEjJDEjJDgjJDgz,동화정신건강의학과의원,1,영양사,N,0,N
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQ4OSQyNjE4MzIjNDEjJDEjJDgjJDgz,동화정신건강의학과의원,2,조리사,N,0,N
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkNTgxMzUxIzExIyQyIyQzIyQwMCQzNjE4MzIjNjEjJDEjJDQjJDgz,의료법인 산수의료재단 웰시티요양병원,1,영양사,Y,2,N
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkNTgxMzUxIzExIyQyIyQzIyQwMCQzNjE4MzIjNjEjJDEjJDQjJDgz,의료법인 산수의료재단 웰시티요양병원,2,조리사,Y,2,N
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ3OSQyNjE0ODEjNTEjJDEjJDIjJDgz,홍제요양병원,1,영양사,N,1,
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ3OSQyNjE0ODEjNTEjJDEjJDIjJDgz,홍제요양병원,2,조리사,Y,2,
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ3OSQzNjEyMjIjNDEjJDEjJDgjJDgz,의료법인 정다운의료재단 나진요양병원,1,영양사,Y,2,N
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ3OSQzNjEyMjIjNDEjJDEjJDgjJDgz,의료법인 정다운의료재단 나진요양병원,2,조리사,Y,3,2
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkNTgxMzUxIzExIyQyIyQzIyQwMCQyNjE4MzIjNTEjJDEjJDIjJDgz,논산시립노인전문병원,1,영양사,N,1,N
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkNTgxMzUxIzExIyQyIyQzIyQwMCQyNjE4MzIjNTEjJDEjJDIjJDgz,논산시립노인전문병원,2,조리사,N,0,N
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ3MiQyNjE0ODEjODEjJDEjJDIjJDgz,바른길병원,1,영양사,Y,2,
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ3MiQyNjE0ODEjODEjJDEjJDIjJDgz,바른길병원,2,조리사,Y,2,
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3OSQ0NjE0ODEjODEjJDEjJDIjJDgz,부산시노인전문제1병원,1,영양사,Y,2,N
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3OSQ0NjE0ODEjODEjJDEjJDIjJDgz,부산시노인전문제1병원,2,조리사,Y,3,2
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ3MiQzNjEwMDIjNjEjJDEjJDQjJDgz,국군고양병원,1,영양사,Y,2,N
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ3MiQzNjEwMDIjNjEjJDEjJDQjJDgz,국군고양병원,2,조리사,N,0,N
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzQxIyQxIyQ3IyQ3MiQzNjEyMjIjNjEjJDEjJDQjJDgz,연세모아요양병원,1,영양사,Y,2,
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzQxIyQxIyQ3IyQ3MiQzNjEyMjIjNjEjJDEjJDQjJDgz,연세모아요양병원,2,조리사,Y,2,
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzExIyQxIyQ3IyQwMyQyNjEyMjIjNTEjJDEjJDYjJDgz,고운손병원,1,영양사,N,1,
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzExIyQxIyQ3IyQwMyQyNjEyMjIjNTEjJDEjJDYjJDgz,고운손병원,2,조리사,Y,3,2
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQyIyQ1IyQwMCQyNjE4MzIjNDEjJDEjJDgjJDgz,경기도립노인전문남양주병원,1,영양사,Y,2,
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQyIyQ1IyQwMCQyNjE4MzIjNDEjJDEjJDgjJDgz,경기도립노인전문남양주병원,2,조리사,Y,2,
JDQ4MTYyMiM3MSMkMSMkMCMkMTMkMzgxMTkxIzIxIyQxIyQxIyQ2MiQyNjE0ODEjNjEjJDEjJDAjJDgz,광주자생한방병원,1,영양사,N,0,N
JDQ4MTYyMiM3MSMkMSMkMCMkMTMkMzgxMTkxIzIxIyQxIyQxIyQ2MiQyNjE0ODEjNjEjJDEjJDAjJDgz,광주자생한방병원,2,조리사,N,0,N
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ5OSQyNjEyMjIjNDEjJDEjJDQjJDgz,의료법인 행복한의료재단 센텀병원,1,영양사,N,0,N
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ5OSQyNjEyMjIjNDEjJDEjJDQjJDgz,의료법인 행복한의료재단 센텀병원,2,조리사,N,0,N
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQzIyQ5MiQzNjE0ODEjNjEjJDEjJDQjJDgz,삼성정형외과의원,1,영양사,N,0,N
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQzIyQ5MiQzNjE0ODEjNjEjJDEjJDQjJDgz,삼성정형외과의원,2,조리사,N,0,N
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQwMyQzNjE0ODEjNDEjJDEjJDQjJDgz,문화여성병원,1,영양사,Y,2,N
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQwMyQzNjE0ODEjNDEjJDEjJDQjJDgz,문화여성병원,2,조리사,Y,2,N
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMTkxIzIxIyQyIyQxIyQwMCQyNjEwMDIjNDEjJDEjJDgjJDgz,현대정형외과의원,1,영양사,N,0,N
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMTkxIzIxIyQyIyQxIyQwMCQyNjEwMDIjNDEjJDEjJDgjJDgz,현대정형외과의원,2,조리사,N,0,N
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQxIyQ3MiQ0NjEwMDIjODEjJDEjJDIjJDgz,호림재활의학과의원,1,영양사,N,0,N
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQxIyQ3MiQ0NjEwMDIjODEjJDEjJDIjJDgz,호림재활의학과의원,2,조리사,Y,1,N
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQzNjEwMDIjNjEjJDEjJDAjJDgz,의료법인일심의료재단우리병원,1,영양사,Y,2,
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQzNjEwMDIjNjEjJDEjJDAjJDgz,의료법인일심의료재단우리병원,2,조리사,Y,3,2
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMzUxIzQxIyQxIyQ3IyQwMyQzNjE4MzIjNDEjJDEjJDgjJDgz,더손정형외과의원,1,영양사,N,0,N
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMzUxIzQxIyQxIyQ3IyQwMyQzNjE4MzIjNDEjJDEjJDgjJDgz,더손정형외과의원,2,조리사,N,0,N
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMzUxIzUxIyQxIyQxIyQ5OSQyNjEwMDIjNjEjJDEjJDAjJDgz,김제장문외과의원,1,영양사,N,0,N
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMzUxIzUxIyQxIyQxIyQ5OSQyNjEwMDIjNjEjJDEjJDAjJDgz,김제장문외과의원,2,조리사,Y,1,N
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMzUxIzUxIyQxIyQxIyQ5MiQ0NjEwMDIjNjEjJDEjJDgjJDgz,웰빙정형외과의원,1,영양사,N,0,N
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMzUxIzUxIyQxIyQxIyQ5MiQ0NjEwMDIjNjEjJDEjJDgjJDgz,웰빙정형외과의원,2,조리사,N,0,N
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3MiQyNjEwMDIjNDEjJDEjJDgjJDgz,조치원노인전문병원,1,영양사,Y,2,
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3MiQyNjEwMDIjNDEjJDEjJDgjJDgz,조치원노인전문병원,2,조리사,Y,2,
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQyIyQzIyQwMCQyNjEyMjIjNDEjJDEjJDgjJDgz,예손병원,1,영양사,Y,2,
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQyIyQzIyQwMCQyNjEyMjIjNDEjJDEjJDgjJDgz,예손병원,2,조리사,Y,4,2
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ4MiQzNjEwMDIjNDEjJDEjJDgjJDgz,포항재활의학병원,1,영양사,N,1,
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ4MiQzNjEwMDIjNDEjJDEjJDgjJDgz,포항재활의학병원,2,조리사,Y,2,
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ4OSQyNjEyMjIjNzEjJDEjJDgjJDgz,흥해경희요양병원,1,영양사,Y,2,
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ4OSQyNjEyMjIjNzEjJDEjJDgjJDgz,흥해경희요양병원,2,조리사,Y,2,
JDQ4MTYyMiM1MSMkMiMkOCMkMDAkMzgxOTYxIzQxIyQxIyQ3IyQ3OSQzNjE4MzIjNDEjJDEjJDgjJDgz,미즈산부인과의원,1,영양사,N,0,N
JDQ4MTYyMiM1MSMkMiMkOCMkMDAkMzgxOTYxIzQxIyQxIyQ3IyQ3OSQzNjE4MzIjNDEjJDEjJDgjJDgz,미즈산부인과의원,2,조리사,N,0,N
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3OSQyNjE4MzIjNTEjJDEjJDIjJDgz,의료법인에덴재단행복한요양병원,1,영양사,N,1,
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3OSQyNjE4MzIjNTEjJDEjJDIjJDgz,의료법인에덴재단행복한요양병원,2,조리사,Y,2,
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQxMyQzNjE4MzIjNDEjJDEjJDQjJDgz,의료법인생명샘의료재단 로뎀요양병원,1,영양사,Y,2,N
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQxMyQzNjE4MzIjNDEjJDEjJDQjJDgz,의료법인생명샘의료재단 로뎀요양병원,2,조리사,Y,7,1
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ4MiQzNjE0ODEjNDEjJDEjJDgjJDgz,에스알씨(SRC)노인전문병원,1,영양사,Y,3,4
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ4MiQzNjE0ODEjNDEjJDEjJDgjJDgz,에스알씨(SRC)노인전문병원,2,조리사,Y,3,2
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkMzgxNzAyIzQxIyQxIyQ3IyQxMyQ0NjEwMDIjODEjJDEjJDIjJDgz,바른한의원,1,영양사,N,0,
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkMzgxNzAyIzQxIyQxIyQ3IyQxMyQ0NjEwMDIjODEjJDEjJDIjJDgz,바른한의원,2,조리사,N,0,
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzExIyQxIyQ3IyQ3MiQ0NjE0ODEjNzEjJDEjJDgjJDgz,배재누리정형외과의원,1,영양사,N,0,N
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzExIyQxIyQ3IyQ3MiQ0NjE0ODEjNzEjJDEjJDgjJDgz,배재누리정형외과의원,2,조리사,N,0,N
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ5OSQyNjEwMDIjNjEjJDEjJDQjJDgz,홍성한국병원,1,영양사,N,1,N
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ5OSQyNjEwMDIjNjEjJDEjJDQjJDgz,홍성한국병원,2,조리사,Y,3,2
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ4MiQzNjE0ODEjNjEjJDEjJDQjJDgz,예산명지병원,1,영양사,Y,2,
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ4MiQzNjE0ODEjNjEjJDEjJDQjJDgz,예산명지병원,2,조리사,Y,2,
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkNTgxMzUxIzExIyQxIyQzIyQ2MiQzNjE0ODEjODEjJDEjJDIjJDgz,의료법인 세명의료재단 세명요양병원,1,영양사,Y,2,
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkNTgxMzUxIzExIyQxIyQzIyQ2MiQzNjE0ODEjODEjJDEjJDIjJDgz,의료법인 세명의료재단 세명요양병원,2,조리사,Y,3,2
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ5MiQzNjEwMDIjNjEjJDEjJDAjJDgz,에이스항외과의원,1,영양사,N,0,N
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ5MiQzNjEwMDIjNjEjJDEjJDAjJDgz,에이스항외과의원,2,조리사,N,0,N
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkNTgxMzUxIzExIyQxIyQzIyQ2MiQ0NjEwMDIjNTEjJDEjJDIjJDgz,벧엘요양병원,1,영양사,Y,2,
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkNTgxMzUxIzExIyQxIyQzIyQ2MiQ0NjEwMDIjNTEjJDEjJDIjJDgz,벧엘요양병원,2,조리사,N,0,
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzMxIyQyIyQzIyQwMCQzNjEyMjIjNTEjJDEjJDYjJDgz,연세오케이의원,1,영양사,N,0,N
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzMxIyQyIyQzIyQwMCQzNjEyMjIjNTEjJDEjJDYjJDgz,연세오케이의원,2,조리사,Y,1,N
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ3MiQzNjE4MzIjODEjJDEjJDIjJDgz,실로암노인전문병원,1,영양사,Y,2,
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ3MiQzNjE4MzIjODEjJDEjJDIjJDgz,실로암노인전문병원,2,조리사,Y,2,
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ5IyQ4MiQyNjE0ODEjNjEjJDEjJDAjJDgz,고려신경외과의원,1,영양사,N,0,N
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ5IyQ4MiQyNjE0ODEjNjEjJDEjJDAjJDgz,고려신경외과의원,2,조리사,N,0,N
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQzIyQ5OSQ0NjEwMDIjNTEjJDEjJDYjJDgz,고운마음정신과의원,1,영양사,N,0,N
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQzIyQ5OSQ0NjEwMDIjNTEjJDEjJDYjJDgz,고운마음정신과의원,2,조리사,Y,1,N
JDQ4MTYyMiM3MSMkMiMkMCMkMDAkMzgxOTYxIzExIyQxIyQ3IyQ4OSQzNjE4MzIjNDEjJDEjJDgjJDgz,유대항외과의원,1,영양사,N,0,N
JDQ4MTYyMiM3MSMkMiMkMCMkMDAkMzgxOTYxIzExIyQxIyQ3IyQ4OSQzNjE4MzIjNDEjJDEjJDgjJDgz,유대항외과의원,2,조리사,N,0,N
JDQ4MTYyMiM3MSMkMiMkMCMkMDAkMzgxOTYxIzIxIyQxIyQxIyQ3MiQzNjE0ODEjNDEjJDEjJDgjJDgz,연합의원,1,영양사,N,0,N
JDQ4MTYyMiM3MSMkMiMkMCMkMDAkMzgxOTYxIzIxIyQxIyQxIyQ3MiQzNjE0ODEjNDEjJDEjJDgjJDgz,연합의원,2,조리사,Y,1,N
JDQ4MTYyMiM3MSMkMiMkMCMkMDAkMzgxOTYxIzIxIyQxIyQxIyQwMyQyNjE0ODEjNDEjJDEjJDgjJDgz,한양내과의원,1,영양사,N,0,N
JDQ4MTYyMiM3MSMkMiMkMCMkMDAkMzgxOTYxIzIxIyQxIyQxIyQwMyQyNjE0ODEjNDEjJDEjJDgjJDgz,한양내과의원,2,조리사,N,0,N
JDQ4MTYyMiM1MSMkMSMkNCMkOTkkMzgxMzUxIzExIyQxIyQzIyQxMyQ0NjE0ODEjNjEjJDEjJDgjJDgz,센트럴병원,1,영양사,Y,2,
JDQ4MTYyMiM1MSMkMSMkNCMkOTkkMzgxMzUxIzExIyQxIyQzIyQxMyQ0NjE0ODEjNjEjJDEjJDgjJDgz,센트럴병원,2,조리사,Y,2,
JDQ4MTYyMiM4MSMkMiMkNCMkMDAkNDgxMzUxIzIxIyQyIyQ1IyQwMCQyNjE0ODEjNjEjJDEjJDAjJDgz,용원성모안과의원,1,영양사,N,0,N
JDQ4MTYyMiM4MSMkMiMkNCMkMDAkNDgxMzUxIzIxIyQyIyQ1IyQwMCQyNjE0ODEjNjEjJDEjJDAjJDgz,용원성모안과의원,2,조리사,N,0,N
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ5IyQ5MiQzNjEyMjIjNjEjJDEjJDQjJDgz,가톨릭연합정형외과의원,1,영양사,N,0,N
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ5IyQ5MiQzNjEyMjIjNjEjJDEjJDQjJDgz,가톨릭연합정형외과의원,2,조리사,N,0,N
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzMxIyQxIyQzIyQ4OSQzNjEyMjIjNTEjJDEjJDIjJDgz,참정형외과의원,1,영양사,N,0,N
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzMxIyQxIyQzIyQ4OSQzNjEyMjIjNTEjJDEjJDIjJDgz,참정형외과의원,2,조리사,N,0,N
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ4MiQyNjE0ODEjNjEjJDEjJDgjJDgz,목포미즈아이병원,1,영양사,Y,2,N
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ4MiQyNjE0ODEjNjEjJDEjJDgjJDgz,목포미즈아이병원,2,조리사,Y,4,2
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ3MiQzNjE4MzIjNTEjJDEjJDIjJDgz,서천사랑병원,1,영양사,N,0,
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ3MiQzNjE4MzIjNTEjJDEjJDIjJDgz,서천사랑병원,2,조리사,Y,2,
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQyIyQzIyQwMCQ0NjE0ODEjNDEjJDEjJDgjJDgz,동안성병원,1,영양사,Y,2,
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQyIyQzIyQwMCQ0NjE0ODEjNDEjJDEjJDgjJDgz,동안성병원,2,조리사,Y,2,
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQ0NjE0ODEjODEjJDEjJDIjJDgz,에이치플러스 양지병원,1,영양사,Y,4,4
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQ0NjE0ODEjODEjJDEjJDIjJDgz,에이치플러스 양지병원,2,조리사,Y,3,2
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzIxIyQxIyQ5IyQ3OSQ0NjEwMDIjNTEjJDEjJDYjJDgz,상동정형외과의원,1,영양사,N,0,N
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzIxIyQxIyQ5IyQ3OSQ0NjEwMDIjNTEjJDEjJDYjJDgz,상동정형외과의원,2,조리사,N,0,N
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ5OSQzNjE0ODEjNDEjJDEjJDQjJDgz,의료법인 창곡의료재단 참조은요양병원,1,영양사,N,1,
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ5OSQzNjE0ODEjNDEjJDEjJDQjJDgz,의료법인 창곡의료재단 참조은요양병원,2,조리사,Y,2,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQzIyQ3MiQzNjEwMDIjNzEjJDEjJDgjJDgz,이천제일의원,1,영양사,N,0,N
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQzIyQ3MiQzNjEwMDIjNzEjJDEjJDgjJDgz,이천제일의원,2,조리사,N,0,N
JDQ4MTYyMiM4MSMkMiMkNCMkMDAkNDgxMzUxIzIxIyQyIyQxIyQwMCQyNjEwMDIjNjEjJDEjJDgjJDgz,본정형외과의원,1,영양사,N,0,
